name,probability
sabalenka a.,0.006146017727754208
jabeur o.,0.0904906698589297
ostapenko j.,0.027694845716056703
rybakina e.,0.04764933267385493
kvitova p.,0.0016953813148726515
garcia c.,0.02481570445211071
pegula j.,0.06691706239581156
bencic b.,0.02866125955665376
alexandrova e.,0.022810593006265457
swiatek i.,0.0821911035780592
sabalenka a.,0.07601323108449698
jabeur o.,0.03200483216422448
ostapenko j.,0.08006650404826704
rybakina e.,0.06794059078722828
kvitova p.,0.08442814366119718
garcia c.,0.0522013806074291
pegula j.,0.03181606902810865
bencic b.,0.049363504974091775
alexandrova e.,0.057381899926140276
swiatek i.,0.09338068788965531
sabalenka a.,0.05936062452075484
jabeur o.,0.08691389767423044
ostapenko j.,0.043107569635060336
rybakina e.,0.05413628298209582
kvitova p.,0.02123581325682733
garcia c.,0.04768508791243593
pegula j.,0.06621200330095504
bencic b.,0.0464326709537758
alexandrova e.,0.03663085074383138
swiatek i.,0.11146302231984477
sabalenka a.,0.05455515557956398
jabeur o.,0.032565448050697304
ostapenko j.,0.0733732303441754
rybakina e.,0.05329180971565739
kvitova p.,0.0675997662716222
garcia c.,0.04660106513075907
pegula j.,0.017945326071336767
bencic b.,0.04354450009356074
alexandrova e.,0.044883098474956126
swiatek i.,0.11344380816498562
sabalenka a.,0.06626903270889464
jabeur o.,0.06711809386749398
ostapenko j.,0.04439777282137165
rybakina e.,0.055339362997944425
kvitova p.,0.02719336737567994
garcia c.,0.023773559053086382
pegula j.,0.059672066722548184
bencic b.,0.02917766834138391
alexandrova e.,0.04193412398096741
swiatek i.,0.1178073680297349
sabalenka a.,0.0782292871347989
jabeur o.,0.04822577349175505
ostapenko j.,0.09652550066553003
rybakina e.,0.03867802571720408
kvitova p.,0.03268759326869711
garcia c.,0.04971704354189485
pegula j.,0.057044172646377254
bencic b.,0.0425444579335289
alexandrova e.,0.0379887579497952
swiatek i.,0.10802130674685909
sabalenka a.,0.05766926121718784
jabeur o.,0.06250881322697294
ostapenko j.,0.07868742749157398
rybakina e.,0.03704441932402812
kvitova p.,0.04186430454682895
garcia c.,0.03489679031612464
pegula j.,0.04432462634774616
bencic b.,0.02726097017365392
alexandrova e.,0.07504479474575035
swiatek i.,0.10182955879884698
sabalenka a.,0.05353775276055454
jabeur o.,0.05193560935141489
ostapenko j.,0.04089163685946555
rybakina e.,0.0652666438601534
kvitova p.,0.048030307510462
garcia c.,0.0508760301649069
pegula j.,0.042213633293387856
bencic b.,0.04970665891700399
alexandrova e.,0.026862397322074308
swiatek i.,0.10120258277518532
sabalenka a.,0.06051739530721878
jabeur o.,0.05518668512497595
ostapenko j.,0.040352784914133015
rybakina e.,0.06545036992062388
kvitova p.,0.044151811239086194
garcia c.,0.051741738323609184
pegula j.,0.03940759777349768
bencic b.,0.04559267450994657
alexandrova e.,0.03410674998554346
swiatek i.,0.09634643590391448
sabalenka a.,0.059820665906698725
jabeur o.,0.05141633318321448
ostapenko j.,0.054706877530003084
rybakina e.,0.046766602054535894
kvitova p.,0.04421506415695922
garcia c.,0.04235974517248108
pegula j.,0.055983794911301225
bencic b.,0.042220344241346935
alexandrova e.,0.06872355602414483
swiatek i.,0.09927224064528041
sabalenka a.,0.06569461073679052
jabeur o.,0.058269123000927806
ostapenko j.,0.057843219128862394
rybakina e.,0.05987763945750962
kvitova p.,0.04925045177147943
garcia c.,0.04842915694146223
pegula j.,0.03879632231607172
bencic b.,0.046826686653221226
alexandrova e.,0.02766296204524915
swiatek i.,0.09969270553518306
sabalenka a.,0.061075824835287035
jabeur o.,0.05365750463109162
ostapenko j.,0.049563885944731954
rybakina e.,0.05157602645362537
kvitova p.,0.042553372991107896
garcia c.,0.04185990078261605
pegula j.,0.04604986304075292
bencic b.,0.03849254758282146
alexandrova e.,0.052728216082448605
swiatek i.,0.0975793462110773
sabalenka a.,0.06741190746943268
jabeur o.,0.05859841152108006
ostapenko j.,0.06285946661635677
rybakina e.,0.05627855787134833
kvitova p.,0.04493986453345915
garcia c.,0.04131939312057794
pegula j.,0.0493576923682721
bencic b.,0.032611637073508115
alexandrova e.,0.03780479536965646
swiatek i.,0.09933238129159683
sabalenka a.,0.06605401399405696
jabeur o.,0.04938473596475301
ostapenko j.,0.06436804409561991
rybakina e.,0.05003315623622811
kvitova p.,0.04298017332082227
garcia c.,0.032440847680300144
pegula j.,0.043943214092756984
bencic b.,0.039720541945399736
alexandrova e.,0.037275275792331815
swiatek i.,0.09830902596676308
sabalenka a.,0.05178005939323826
jabeur o.,0.060628172981315634
ostapenko j.,0.04882595727294595
rybakina e.,0.05634703121648379
kvitova p.,0.04625375049338859
garcia c.,0.06653457346063452
pegula j.,0.044260447593707786
bencic b.,0.04131457991380307
alexandrova e.,0.04476973113577051
swiatek i.,0.1010529987895866
sabalenka a.,0.0709761003442561
jabeur o.,0.047086061881134456
ostapenko j.,0.04655867835007079
rybakina e.,0.05574646455223123
kvitova p.,0.04048831336250717
garcia c.,0.03903212719682087
pegula j.,0.051355868256967745
bencic b.,0.03424805053416474
alexandrova e.,0.05809098265175117
swiatek i.,0.10490378858973358
sabalenka a.,0.0735606087295724
jabeur o.,0.02621920486489583
ostapenko j.,0.038816573920805994
rybakina e.,0.05322302235129302
kvitova p.,0.05554102911476805
garcia c.,0.06533611215575824
pegula j.,0.04156619843703055
bencic b.,0.03848453726149938
alexandrova e.,0.06379854496254878
swiatek i.,0.10097512429300284
sabalenka a.,0.06900441143448102
jabeur o.,0.03533663146325494
ostapenko j.,0.03814040896312135
rybakina e.,0.062451106898467036
kvitova p.,0.04801256710906013
garcia c.,0.05134950147964123
pegula j.,0.052987144101696665
bencic b.,0.039249529792672835
alexandrova e.,0.049924072871429914
swiatek i.,0.10491585105169779
sabalenka a.,0.06420797000823447
jabeur o.,0.03666100077783968
ostapenko j.,0.046587286362893096
rybakina e.,0.04267970905807185
kvitova p.,0.047241735967271783
garcia c.,0.06245284774195512
pegula j.,0.030689609028034373
bencic b.,0.03796331196527174
alexandrova e.,0.03992492964174936
swiatek i.,0.12663473887044938
sabalenka a.,0.05330050122147985
jabeur o.,0.07930693668292824
ostapenko j.,0.06783502504433851
rybakina e.,0.07385146561229075
kvitova p.,0.037844498745433316
garcia c.,0.012457060262750577
pegula j.,0.050870959782463906
bencic b.,0.04062131839689119
alexandrova e.,0.04423638417694828
swiatek i.,0.10003163136745222
sabalenka a.,0.06763154283267478
jabeur o.,0.02683192240245108
ostapenko j.,0.03995587218767991
rybakina e.,0.030786169047918227
kvitova p.,0.052591506381090565
garcia c.,0.0780885155188023
pegula j.,0.03225101444285225
bencic b.,0.04219830215004664
alexandrova e.,0.03449147644138577
swiatek i.,0.09556516976114532
sabalenka a.,0.0636377720750905
jabeur o.,0.04297260981596105
ostapenko j.,0.0427520545118887
rybakina e.,0.04326846287328693
kvitova p.,0.052013414775845576
garcia c.,0.06430199482809654
pegula j.,0.05241405502757499
bencic b.,0.03695938667560787
alexandrova e.,0.03034098067104095
swiatek i.,0.10077414136228888
sabalenka a.,0.06780990571749666
jabeur o.,0.05807165774915127
ostapenko j.,0.05618072976833914
rybakina e.,0.052428386118201775
kvitova p.,0.047271351315191994
garcia c.,0.03699047496533964
pegula j.,0.0412215077705603
bencic b.,0.0488709513593046
alexandrova e.,0.05065123765447664
swiatek i.,0.10212486500950096
sabalenka a.,0.0535107309618795
jabeur o.,0.04910690919359605
ostapenko j.,0.05019965853296589
rybakina e.,0.05475322899327786
kvitova p.,0.04159726269783545
garcia c.,0.052869326033876465
pegula j.,0.04509352623418688
bencic b.,0.03862661610075306
alexandrova e.,0.03157670711498403
swiatek i.,0.10289140838712209
sabalenka a.,0.06547391042782388
jabeur o.,0.053025681396726726
ostapenko j.,0.06532122558199532
rybakina e.,0.039121634448908385
kvitova p.,0.040617612623065666
garcia c.,0.03257536778608805
pegula j.,0.04094824918255008
bencic b.,0.03718053537124151
alexandrova e.,0.04773702086978455
swiatek i.,0.10846090216250934
sabalenka a.,0.08151679701013409
jabeur o.,0.0401129809447698
ostapenko j.,0.0580521755774712
rybakina e.,0.07942010431884056
kvitova p.,0.038826878899325665
garcia c.,0.036313410923203615
pegula j.,0.03812965029900191
bencic b.,0.036575157405678516
alexandrova e.,0.04230608570778764
swiatek i.,0.10467505605362884
sabalenka a.,0.06144552417813677
jabeur o.,0.022652039209006047
ostapenko j.,0.02330973900093672
rybakina e.,0.08733586424840512
kvitova p.,0.022834525335160824
garcia c.,0.0469435438583367
pegula j.,0.06397426971173464
bencic b.,0.07211878584953746
alexandrova e.,0.04095341109237863
swiatek i.,0.10821287483288061
sabalenka a.,0.06168560581820163
jabeur o.,0.02487315482263401
ostapenko j.,0.013092075332735043
rybakina e.,0.08808080989056707
kvitova p.,0.01637064302525336
garcia c.,0.05668255937910671
pegula j.,0.07118258262238161
bencic b.,0.0846695616039759
alexandrova e.,0.04092614503293572
swiatek i.,0.11150834408163565
sabalenka a.,0.0702096107625762
jabeur o.,0.08133536520156899
ostapenko j.,0.08151812601710581
rybakina e.,0.005216143702557949
kvitova p.,0.019833331286345485
garcia c.,0.02876527328404381
pegula j.,0.02926882396902944
bencic b.,0.042417713294887194
alexandrova e.,0.0353208348944751
swiatek i.,0.104776198115038
sabalenka a.,0.05461189154203396
jabeur o.,0.0375167516953135
ostapenko j.,0.0389545944449354
rybakina e.,0.09016813535469755
kvitova p.,0.06999320078633295
garcia c.,0.05039735975408707
pegula j.,0.05234375907316374
bencic b.,0.048651683311654384
alexandrova e.,0.03951280607556479
swiatek i.,0.10937847714688731
sabalenka a.,0.05601624147371559
jabeur o.,0.07766810272449115
ostapenko j.,0.06347731924308814
rybakina e.,0.03131146936901513
kvitova p.,0.04325120464987699
garcia c.,0.04409318438267759
pegula j.,0.035523103907023665
bencic b.,0.05174362336304473
alexandrova e.,0.04492852309256379
swiatek i.,0.109162162192562
sabalenka a.,0.05640701628260824
jabeur o.,0.039048131187817095
ostapenko j.,0.048021742733347764
rybakina e.,0.048887699720958924
kvitova p.,0.03715123021674141
garcia c.,0.03828153077715597
pegula j.,0.0589033629421045
bencic b.,0.03570715336562347
alexandrova e.,0.032405182886489664
swiatek i.,0.09582605528522761
sabalenka a.,0.06246141008874749
jabeur o.,0.06517585133022696
ostapenko j.,0.05846702679106481
rybakina e.,0.055830353089312425
kvitova p.,0.0523892923366065
garcia c.,0.0440193404488994
pegula j.,0.03069058257577438
bencic b.,0.04268011232330612
alexandrova e.,0.04641937339528236
swiatek i.,0.09833845251401119
sabalenka a.,0.05361630841773991
jabeur o.,0.06495211315327927
ostapenko j.,0.06287468817276587
rybakina e.,0.04753233918141541
kvitova p.,0.05921813365731892
garcia c.,0.05119635371069601
pegula j.,0.03577816770189157
bencic b.,0.05001843206267819
alexandrova e.,0.04234915254835551
swiatek i.,0.09484916884274677
sabalenka a.,0.06540324910689388
jabeur o.,0.0532995554130085
ostapenko j.,0.052155219844063946
rybakina e.,0.055801107787373856
kvitova p.,0.051986315809974364
garcia c.,0.043932360094441826
pegula j.,0.04294080369707878
bencic b.,0.03928858235980315
alexandrova e.,0.038904530562064873
swiatek i.,0.0924960197842215
sabalenka a.,0.05307905471965205
jabeur o.,0.05411506522817349
ostapenko j.,0.052340025989638946
rybakina e.,0.05570283353317683
kvitova p.,0.04274108670403299
garcia c.,0.045320651091331425
pegula j.,0.04690120545120194
bencic b.,0.03876093688045168
alexandrova e.,0.04400334019862111
swiatek i.,0.09796431654780051
sabalenka a.,0.06642971861372068
jabeur o.,0.058738157413871776
ostapenko j.,0.058871801954764956
rybakina e.,0.0590535527106024
kvitova p.,0.04599833148510065
garcia c.,0.05220455477241163
pegula j.,0.038875779090636206
bencic b.,0.03763385460656789
alexandrova e.,0.038486657825497594
swiatek i.,0.09721902717665444
sabalenka a.,0.06131815646525825
jabeur o.,0.05987985579006669
ostapenko j.,0.057867305494402714
rybakina e.,0.0551190808087119
kvitova p.,0.0469504328951714
garcia c.,0.050297352202621055
pegula j.,0.04043688105068213
bencic b.,0.043494057395847226
alexandrova e.,0.038461324154780645
swiatek i.,0.09612261371707398
sabalenka a.,0.054780709691981413
jabeur o.,0.054355915678650904
ostapenko j.,0.05365831265382802
rybakina e.,0.054526209785899254
kvitova p.,0.0451619725204985
garcia c.,0.0443793894655555
pegula j.,0.04368343606442996
bencic b.,0.04442772285873523
alexandrova e.,0.038916869297926246
swiatek i.,0.0945162366718557
sabalenka a.,0.055360563943342427
jabeur o.,0.051938967422113
ostapenko j.,0.05647332854436576
rybakina e.,0.05715342133981485
kvitova p.,0.04416876120393192
garcia c.,0.04253316250214488
pegula j.,0.04322473531038666
bencic b.,0.04369607224374471
alexandrova e.,0.04000043362564626
swiatek i.,0.09371573701361931
sabalenka a.,0.061612741026448224
jabeur o.,0.05694906337428201
ostapenko j.,0.053217509921307006
rybakina e.,0.05540052405231945
kvitova p.,0.045930977255369675
garcia c.,0.0488683031295201
pegula j.,0.04225195152270079
bencic b.,0.037948138709087115
alexandrova e.,0.037499538803422196
swiatek i.,0.09415964454543074
sabalenka a.,0.05646392141343328
jabeur o.,0.056520967686874264
ostapenko j.,0.053780936835077356
rybakina e.,0.052366916112412905
kvitova p.,0.048194987787454735
garcia c.,0.04126691774089393
pegula j.,0.043377723977871936
bencic b.,0.044768490965536714
alexandrova e.,0.044383349662855565
swiatek i.,0.09289053899135585
sabalenka a.,0.05948428367469892
jabeur o.,0.055743960349525876
ostapenko j.,0.057046728513070695
rybakina e.,0.05846920555713343
kvitova p.,0.04952141678706413
garcia c.,0.04370484207849953
pegula j.,0.04089704643329969
bencic b.,0.044281990017226706
alexandrova e.,0.04024917197169922
swiatek i.,0.09454448652144884
sabalenka a.,0.06739140138010764
jabeur o.,0.05255888356728592
ostapenko j.,0.0487627627135503
rybakina e.,0.059521862397325945
kvitova p.,0.0487621869979344
garcia c.,0.042597277874570974
pegula j.,0.049662290333688
bencic b.,0.048115371285765235
alexandrova e.,0.047356416315137824
swiatek i.,0.09947225267650948
sabalenka a.,0.06653240730323916
jabeur o.,0.05872950494720396
ostapenko j.,0.059747149960400425
rybakina e.,0.060349094948851496
kvitova p.,0.0472678475270896
garcia c.,0.05188483225070735
pegula j.,0.042409744933964495
bencic b.,0.04530244183660284
alexandrova e.,0.044724489078660036
swiatek i.,0.09947225267650948
sabalenka a.,0.06653240730323916
jabeur o.,0.05872950494720396
ostapenko j.,0.059747149960400425
rybakina e.,0.060349094948851496
kvitova p.,0.0472678475270896
garcia c.,0.05188483225070735
pegula j.,0.042409744933964495
bencic b.,0.04530244183660284
alexandrova e.,0.044724489078660036
swiatek i.,0.09734904603452019
sabalenka a.,0.05732477643887928
jabeur o.,0.055752674202261474
ostapenko j.,0.06463862291151648
rybakina e.,0.06136817351243623
kvitova p.,0.05170187272995337
garcia c.,0.04727209202777504
pegula j.,0.04600280192978354
bencic b.,0.04479014959385305
alexandrova e.,0.04693587062917337
swiatek i.,0.09893145270972085
sabalenka a.,0.0693645029074644
jabeur o.,0.059598813507107135
ostapenko j.,0.059756740179149455
rybakina e.,0.05558684497649292
kvitova p.,0.05624203135093941
garcia c.,0.049168823864829264
pegula j.,0.04792104538367436
bencic b.,0.044780223265261064
alexandrova e.,0.04137114808118049
swiatek i.,0.08785586745900281
sabalenka a.,0.05629605771565473
jabeur o.,0.054485690895284905
ostapenko j.,0.053341162239962846
rybakina e.,0.0568206731946293
kvitova p.,0.040748033175425566
garcia c.,0.04339693526369659
pegula j.,0.04098164346079525
bencic b.,0.04246062502203925
alexandrova e.,0.042202039859952176
swiatek i.,0.08846533532656337
sabalenka a.,0.06358372028649897
jabeur o.,0.055418239524856715
ostapenko j.,0.0506407902847847
rybakina e.,0.056409304221441234
kvitova p.,0.04076235765209932
garcia c.,0.041955036128859445
pegula j.,0.03922633146660696
bencic b.,0.04240884620635483
alexandrova e.,0.042413296380033515
swiatek i.,0.08846533532656337
sabalenka a.,0.06358372028649897
jabeur o.,0.055418239524856715
ostapenko j.,0.0506407902847847
rybakina e.,0.056409304221441234
kvitova p.,0.04076235765209932
garcia c.,0.041955036128859445
pegula j.,0.03922633146660696
bencic b.,0.04240884620635483
alexandrova e.,0.042413296380033515
swiatek i.,0.09724143923795839
sabalenka a.,0.059305704580479
jabeur o.,0.05679755679522183
ostapenko j.,0.06272195721391416
rybakina e.,0.052004116598812454
kvitova p.,0.04759956210859419
garcia c.,0.04963694408368307
pegula j.,0.05027466669565345
bencic b.,0.035081275902581706
alexandrova e.,0.04174438545128497
swiatek i.,0.09708016358897158
sabalenka a.,0.05782024314432157
jabeur o.,0.0559760332292292
ostapenko j.,0.060704301095347996
rybakina e.,0.0550854284919316
kvitova p.,0.050178711111972016
garcia c.,0.03946649454015644
pegula j.,0.047396671540683374
bencic b.,0.03779125938765809
alexandrova e.,0.049141285056482784
swiatek i.,0.09811912661911103
sabalenka a.,0.06328603631743271
jabeur o.,0.05539152084196924
ostapenko j.,0.05273445775119882
rybakina e.,0.05572660549297822
kvitova p.,0.04286580769104407
garcia c.,0.04889028493772175
pegula j.,0.04028166942057225
bencic b.,0.04920637055564392
alexandrova e.,0.03474844341831729
swiatek i.,0.0968819995284192
sabalenka a.,0.06282184302196642
jabeur o.,0.04664655905378303
ostapenko j.,0.05691957635985429
rybakina e.,0.05466051394068986
kvitova p.,0.040764516189870995
garcia c.,0.044834645774853125
pegula j.,0.046906751882447126
bencic b.,0.0414709777398836
alexandrova e.,0.04567507353926407
swiatek i.,0.09686173880056792
sabalenka a.,0.061817738421423477
jabeur o.,0.061395717708934615
ostapenko j.,0.054483267476151356
rybakina e.,0.0534149361357022
kvitova p.,0.049774427823524175
garcia c.,0.042149484354106294
pegula j.,0.043221758382568795
bencic b.,0.04438090870342738
alexandrova e.,0.039361281892513304
swiatek i.,0.09244335065089483
sabalenka a.,0.06251332586289182
jabeur o.,0.05000169381062546
ostapenko j.,0.059214075488050494
rybakina e.,0.05454952967339816
kvitova p.,0.044154001132497143
garcia c.,0.046593916363688904
pegula j.,0.04481225182109085
bencic b.,0.041854020925679906
alexandrova e.,0.03868328296466287
swiatek i.,0.09443862163325828
sabalenka a.,0.06110397692091521
jabeur o.,0.060237625868350304
ostapenko j.,0.05772526024277402
rybakina e.,0.05585889527457611
kvitova p.,0.0415006004385566
garcia c.,0.04173714092287341
pegula j.,0.04611188103867264
bencic b.,0.04157377209862432
alexandrova e.,0.04595738036228154
swiatek i.,0.09935819879090368
sabalenka a.,0.05919133376383151
jabeur o.,0.05762857410132676
ostapenko j.,0.055881914838952274
rybakina e.,0.0554888594939966
kvitova p.,0.04294232568249464
garcia c.,0.03760003366588416
pegula j.,0.043558004443168125
bencic b.,0.04353787076088455
alexandrova e.,0.04433669516394745
swiatek i.,0.10075369715945778
sabalenka a.,0.059981026774796435
jabeur o.,0.05643797482228918
ostapenko j.,0.049828960401242905
rybakina e.,0.05603792675502593
kvitova p.,0.043550736104076594
garcia c.,0.04664912793396789
pegula j.,0.04498687760417545
bencic b.,0.0479425314956291
alexandrova e.,0.033532637775477436
swiatek i.,0.10725638805686208
sabalenka a.,0.06171506491036903
jabeur o.,0.05088022012302235
ostapenko j.,0.05886579549116931
rybakina e.,0.04967707452343144
kvitova p.,0.05510934355619443
garcia c.,0.03862668719662317
pegula j.,0.048465203505034596
bencic b.,0.04227430503157427
alexandrova e.,0.04412541263233685
swiatek i.,0.11842360483315514
sabalenka a.,0.059857286658200795
jabeur o.,0.050380602463215296
ostapenko j.,0.05107240716802161
rybakina e.,0.05214557628173716
kvitova p.,0.0394570403870739
garcia c.,0.03807407798439755
pegula j.,0.03607012832650619
bencic b.,0.04065444534945559
alexandrova e.,0.025105735119762274
swiatek i.,0.10140156062943573
sabalenka a.,0.05857190960253809
jabeur o.,0.06803931629909332
ostapenko j.,0.05797784495563311
rybakina e.,0.05562487262413716
kvitova p.,0.04384201964061025
garcia c.,0.03978499730362548
pegula j.,0.04634331777168137
bencic b.,0.03938036485094255
alexandrova e.,0.03935991113767793
swiatek i.,0.10193486275003272
sabalenka a.,0.06547068959074472
jabeur o.,0.055958341938484826
ostapenko j.,0.05701609305146656
rybakina e.,0.055014186882982485
kvitova p.,0.046719831413324565
garcia c.,0.04284377350197064
pegula j.,0.045899792167068486
bencic b.,0.04048360481748617
alexandrova e.,0.0400448860022917
swiatek i.,0.10063863804143056
sabalenka a.,0.05748707338404527
jabeur o.,0.054388965488477575
ostapenko j.,0.05337731928629475
rybakina e.,0.05424526361756666
kvitova p.,0.04401531457197059
garcia c.,0.04516270145697003
pegula j.,0.037569350056241055
bencic b.,0.04210365372635324
alexandrova e.,0.040244104746978066
swiatek i.,0.10034328804400876
sabalenka a.,0.05790541563044717
jabeur o.,0.0553742800906252
ostapenko j.,0.05348418540951021
rybakina e.,0.05556734723173567
kvitova p.,0.03849417318942657
garcia c.,0.04456850451205656
pegula j.,0.04599475367572467
bencic b.,0.03845995271247883
alexandrova e.,0.04117222175772165
swiatek i.,0.10493904969493985
sabalenka a.,0.06834031136774033
jabeur o.,0.050714705989941405
ostapenko j.,0.052672190118788195
rybakina e.,0.05141324235890317
kvitova p.,0.056910583945469426
garcia c.,0.041569545017672
pegula j.,0.0371778525471317
bencic b.,0.04555140276421128
alexandrova e.,0.03713102469951089
swiatek i.,0.08990108043803231
sabalenka a.,0.06250320814581314
jabeur o.,0.05159110301333365
ostapenko j.,0.04119070249698556
rybakina e.,0.0576356916103952
kvitova p.,0.044801028195268065
garcia c.,0.04263812222693847
pegula j.,0.06157284948899529
bencic b.,0.03982462512897908
alexandrova e.,0.04123627609109068
swiatek i.,0.09076415252288397
sabalenka a.,0.05550201210163096
jabeur o.,0.05383083911387912
ostapenko j.,0.062104794502768165
rybakina e.,0.06702933652299242
kvitova p.,0.034408695736246935
garcia c.,0.04272185458889295
pegula j.,0.043127741420101125
bencic b.,0.04469258336473361
alexandrova e.,0.027808135338045853
swiatek i.,0.08483212314334646
sabalenka a.,0.07741698930846586
jabeur o.,0.06282712788876271
ostapenko j.,0.05460665536253209
rybakina e.,0.0504230567724737
kvitova p.,0.041518368210793785
garcia c.,0.03469266660225287
pegula j.,0.05265112460897465
bencic b.,0.042635706948169615
alexandrova e.,0.049184024495758864
swiatek i.,0.08716799932409945
sabalenka a.,0.04894763358759619
jabeur o.,0.05533123295290572
ostapenko j.,0.07676778086549862
rybakina e.,0.057711567049067575
kvitova p.,0.05393848644905793
garcia c.,0.060740363249909224
pegula j.,0.040614148720973006
bencic b.,0.040365296884975456
alexandrova e.,0.04714936778636906
swiatek i.,0.08392108758100553
sabalenka a.,0.05922795125128985
jabeur o.,0.053456323301826286
ostapenko j.,0.03753934540039655
rybakina e.,0.05604541697643845
kvitova p.,0.051163054218588556
garcia c.,0.028238797413335195
pegula j.,0.04189728609877199
bencic b.,0.04749768843605224
alexandrova e.,0.038189020662268355
swiatek i.,0.09600928825712474
sabalenka a.,0.08633935485956006
jabeur o.,0.04626316399277275
ostapenko j.,0.060783730555662295
rybakina e.,0.04541396039037291
kvitova p.,0.04057710231328808
garcia c.,0.03694651441667662
pegula j.,0.049109659570970375
bencic b.,0.05854812514035048
alexandrova e.,0.047403653102809855
swiatek i.,0.09733790956370064
sabalenka a.,0.07373122930565698
jabeur o.,0.04375178002005027
ostapenko j.,0.055251978371602596
rybakina e.,0.07440341268511205
kvitova p.,0.0368572142383776
garcia c.,0.05870779128219682
pegula j.,0.04784055665842847
bencic b.,0.022420409036974134
alexandrova e.,0.034137387345002795
swiatek i.,0.09966329559204405
sabalenka a.,0.061963026356976356
jabeur o.,0.029838306314940485
ostapenko j.,0.06423399295431423
rybakina e.,0.05559671684725448
kvitova p.,0.06302606876596795
garcia c.,0.05292924979715514
pegula j.,0.04954621028591373
bencic b.,0.042372609244611156
alexandrova e.,0.030540938485411354
swiatek i.,0.09710631918739956
sabalenka a.,0.06554764422184102
jabeur o.,0.026575966853254765
ostapenko j.,0.05959103815787772
rybakina e.,0.056376851301911605
kvitova p.,0.06486491581425557
garcia c.,0.05752433607769724
pegula j.,0.04668063614965577
bencic b.,0.03417687772206876
alexandrova e.,0.034168434381007834
swiatek i.,0.09431692719845756
sabalenka a.,0.072634119405008
jabeur o.,0.03146836884651852
ostapenko j.,0.08548664445765046
rybakina e.,0.03299851963118332
kvitova p.,0.056307597352911215
garcia c.,0.06302594534854346
pegula j.,0.04226980831268296
bencic b.,0.032983526016913914
alexandrova e.,0.04232774144030901
swiatek i.,0.10590704073823551
sabalenka a.,0.052016356373661365
jabeur o.,0.052525175773061004
ostapenko j.,0.017049128418967385
rybakina e.,0.05250014046993163
kvitova p.,0.016855831409266414
garcia c.,0.05380017369694028
pegula j.,0.01510655838627048
bencic b.,0.05513602976635047
alexandrova e.,0.030513197937415082
swiatek i.,0.11537277715449301
sabalenka a.,0.09168323588230398
jabeur o.,0.08721454390482582
ostapenko j.,0.0594517899982715
rybakina e.,0.05676881522419557
kvitova p.,0.08549305926464872
garcia c.,0.044844881102423934
pegula j.,0.07570071262992026
bencic b.,0.036261891338409596
alexandrova e.,0.0506560523242653
swiatek i.,0.1268756777767562
sabalenka a.,0.08718523308442577
jabeur o.,0.09444225977240825
ostapenko j.,0.05744909133077858
rybakina e.,0.07126817335035364
kvitova p.,0.08259397848610053
garcia c.,0.04919783369327012
pegula j.,0.07725720279016732
bencic b.,0.021582960158285452
alexandrova e.,0.06140919835720644
swiatek i.,0.10350119003756186
sabalenka a.,0.05389278597885554
jabeur o.,0.028486673224151035
ostapenko j.,0.052984727613872566
rybakina e.,0.045575269512969696
kvitova p.,0.02102024390173253
garcia c.,0.04003031673929304
pegula j.,0.020815590781379914
bencic b.,0.05624954974008491
alexandrova e.,0.027095329900964513
swiatek i.,0.09470852651268455
sabalenka a.,0.030441670236353455
jabeur o.,0.035684396893777975
ostapenko j.,0.06673692798897332
rybakina e.,0.05034121525900172
kvitova p.,0.009239910135242543
garcia c.,0.05707174576431447
pegula j.,0.03878020498782267
bencic b.,0.0332365890874312
alexandrova e.,0.022856068490836046
swiatek i.,0.10239924073774753
sabalenka a.,0.0408584811106602
jabeur o.,0.05823059040088144
ostapenko j.,0.05840376798822259
rybakina e.,0.054708386156745274
kvitova p.,0.021969917077169637
garcia c.,0.05141350664522704
pegula j.,0.04909155969325417
bencic b.,0.0394767515583168
alexandrova e.,0.012946324460945291
swiatek i.,0.1153710914937213
sabalenka a.,0.07564075048427024
jabeur o.,0.06232683854797104
ostapenko j.,0.06447392348297978
rybakina e.,0.014533610399730959
kvitova p.,0.07340794690742439
garcia c.,0.04012339700743536
pegula j.,0.048943340205671246
bencic b.,0.03398231344666405
alexandrova e.,0.048958440131493225
swiatek i.,0.11063493309475386
sabalenka a.,0.06332146383877046
jabeur o.,0.059345879381623376
ostapenko j.,0.06273344169255152
rybakina e.,0.04280502455902667
kvitova p.,0.029354145659724967
garcia c.,0.03782501213661324
pegula j.,0.05143751738371767
bencic b.,0.0659209228487828
alexandrova e.,0.03324546838097803
swiatek i.,0.10449942002864027
sabalenka a.,0.062305789468253686
jabeur o.,0.05403650447376922
ostapenko j.,0.05011632700704961
rybakina e.,0.06786843116462521
kvitova p.,0.06189427042368367
garcia c.,0.054216908920254714
pegula j.,0.03767298644588178
bencic b.,0.021410500762122392
alexandrova e.,0.05375994108579257
swiatek i.,0.10125417567623049
sabalenka a.,0.061442636709533906
jabeur o.,0.06055619698515739
ostapenko j.,0.06524022146170132
rybakina e.,0.031018166846444067
kvitova p.,0.029274122317734824
garcia c.,0.02852008379474201
pegula j.,0.05382268338183956
bencic b.,0.055302523866937674
alexandrova e.,0.025863126224098185
swiatek i.,0.0999150920579456
sabalenka a.,0.07810063787616274
jabeur o.,0.043729410912580986
ostapenko j.,0.06782534036781498
rybakina e.,0.02841991175822424
kvitova p.,0.043234799327547827
