name,surface,year,num_wins,num_losses,num_upsets,num_was_upset,sets_won,sets_lost,avg_sets_lost
nishioka y.,Clay,2021,6,5,3,2,13,15,0.6666666666666666
nishioka y.,Clay,2023,5,4,0,2,14,15,1.2
nishioka y.,Grass,2021,1,3,1,3,3,9,2
nishioka y.,Hard,2021,3,10,1,2,9,24,0.6666666666666666
nishioka y.,Hard,2022,19,14,10,1,43,39,0.4736842105263158
nishioka y.,Hard,2023,7,5,1,3,19,14,0.42857142857142855
norrie c.,Clay,2021,13,5,5,0,29,16,0.38461538461538464
norrie c.,Clay,2022,11,5,0,4,29,17,0.5454545454545454
norrie c.,Clay,2023,16,7,1,4,36,23,0.5
norrie c.,Grass,2021,6,2,3,0,16,7,0.33333333333333337
norrie c.,Grass,2022,6,3,0,2,19,11,0.6666666666666667
norrie c.,Grass,2023,2,1,0,1,4,3,0.5
norrie c.,Hard,2021,30,17,11,8,69,46,0.33333333333333337
norrie c.,Hard,2022,31,12,3,7,67,35,0.2903225806451613
norrie c.,Hard,2023,8,4,1,4,21,13,0.5
novak d.,Clay,2021,1,3,0,0,2,6,0
novak d.,Grass,2022,1,1,1,0,3,4,1
novak d.,Hard,2021,3,7,3,2,7,16,0.33333333333333337
o connell c.,Clay,2022,1,2,1,1,3,5,0
o connell c.,Clay,2023,7,6,4,2,16,17,0.5714285714285714
o connell c.,Grass,2023,2,2,2,1,4,4,0
o connell c.,Hard,2021,4,6,4,0,13,15,0.5
o connell c.,Hard,2022,4,8,4,0,17,20,0.5
o connell c.,Hard,2023,3,6,2,0,9,15,0.6666666666666666
ofner s.,Clay,2022,1,2,1,0,3,6,1
ofner s.,Clay,2023,3,2,2,0,10,7,0.6666666666666667
ofner s.,Grass,2021,1,2,1,0,3,4,0
otte o.,Clay,2022,6,5,2,3,15,12,0.16666666666666669
otte o.,Clay,2023,2,3,1,1,6,8,0.5
otte o.,Grass,2021,1,1,1,0,5,5,2
otte o.,Grass,2022,6,3,5,0,13,9,0.33333333333333337
otte o.,Hard,2021,3,1,3,0,10,5,0.6666666666666666
otte o.,Hard,2022,6,14,0,4,19,32,0.33333333333333337
otte o.,Hard,2023,2,5,1,1,6,12,0.5
paul t.,Clay,2021,6,6,1,1,15,16,0.5
paul t.,Clay,2022,1,6,0,4,5,13,0
paul t.,Clay,2023,2,5,0,4,7,12,0.5
paul t.,Grass,2022,7,4,2,1,19,12,0.42857142857142855
paul t.,Grass,2023,4,3,0,3,10,7,0.25
paul t.,Hard,2021,18,16,10,7,43,42,0.4444444444444444
paul t.,Hard,2022,26,16,8,6,62,46,0.4615384615384615
paul t.,Hard,2023,14,6,4,2,35,20,0.5
pella g.,Clay,2021,1,4,0,2,5,9,0
pella g.,Clay,2023,3,5,3,0,8,13,0.6666666666666667
pella g.,Grass,2023,1,1,1,0,3,3,1
pella g.,Hard,2021,4,6,4,1,10,16,0.5
pella g.,Hard,2023,2,3,2,0,5,9,1
peniston r.,Grass,2022,5,3,5,0,12,10,0.6
peniston r.,Grass,2023,1,2,1,0,2,4,0
popyrin a.,Clay,2021,4,5,3,2,10,13,0.5
popyrin a.,Clay,2023,6,6,3,0,17,14,0.16666666666666669
popyrin a.,Grass,2021,1,4,0,1,3,10,1
popyrin a.,Grass,2023,1,2,1,0,2,4,0
popyrin a.,Hard,2021,15,12,8,2,41,32,0.4
popyrin a.,Hard,2022,4,14,2,5,16,30,0
popyrin a.,Hard,2023,5,6,4,1,16,19,1.2
purcell m.,Clay,2023,2,3,0,1,7,9,1
purcell m.,Grass,2021,3,1,3,0,7,5,1
purcell m.,Grass,2022,1,2,1,0,5,6,1
purcell m.,Hard,2021,2,3,2,0,5,7,0
purcell m.,Hard,2022,1,1,1,0,2,3,1
ramos-vinolas a.,Clay,2021,17,10,3,7,40,30,0.5294117647058824
ramos-vinolas a.,Clay,2022,18,14,3,7,44,37,0.4444444444444445
ramos-vinolas a.,Clay,2023,6,11,0,8,19,28,0.8333333333333334
ramos-vinolas a.,Hard,2021,7,12,2,5,22,31,0.7142857142857143
ramos-vinolas a.,Hard,2022,5,11,2,6,16,25,0.2
raonic m.,Grass,2023,1,1,1,0,2,2,0
raonic m.,Hard,2021,6,4,0,3,18,11,0.33333333333333337
rinderknech a.,Clay,2021,10,7,7,1,23,19,0.4
rinderknech a.,Clay,2023,3,3,1,0,9,8,0.33333333333333337
rinderknech a.,Grass,2021,1,2,1,1,4,5,0
rinderknech a.,Grass,2022,1,2,1,0,4,6,1
rinderknech a.,Grass,2023,2,3,2,1,5,6,0
rinderknech a.,Hard,2021,6,7,5,2,18,20,0.8333333333333333
rinderknech a.,Hard,2022,19,12,12,5,41,37,0.631578947368421
rinderknech a.,Hard,2023,1,5,0,3,3,11,0
rublev a.,Clay,2021,9,5,1,4,22,16,0.5555555555555556
rublev a.,Clay,2022,13,6,1,5,33,21,0.6153846153846154
rublev a.,Clay,2023,14,4,0,4,34,14,0.3571428571428571
rublev a.,Grass,2021,7,2,0,2,19,8,0.42857142857142855
rublev a.,Grass,2023,4,1,0,1,9,4,0.5
rublev a.,Hard,2021,27,14,3,11,66,35,0.18518518518518523
rublev a.,Hard,2022,37,13,3,11,84,42,0.37837837837837834
rublev a.,Hard,2023,13,8,0,7,33,22,0.38461538461538464
rune h.,Clay,2021,4,7,4,0,12,15,0.25
rune h.,Clay,2022,13,10,7,5,34,24,0.23076923076923075
rune h.,Clay,2023,16,4,4,1,38,18,0.5625
rune h.,Grass,2023,3,1,0,1,6,2,0
rune h.,Hard,2021,2,4,2,1,7,10,0.5
rune h.,Hard,2022,22,11,10,3,51,31,0.3181818181818182
rune h.,Hard,2023,11,6,0,5,31,14,0.0909090909090909
ruud c.,Clay,2021,27,4,6,2,58,16,0.25925925925925924
ruud c.,Clay,2022,25,7,0,5,59,26,0.44
ruud c.,Clay,2023,17,6,0,4,42,19,0.3529411764705882
ruud c.,Grass,2021,2,2,0,1,6,5,0
ruud c.,Grass,2022,1,2,0,2,4,5,0
ruud c.,Hard,2021,22,10,1,5,49,31,0.4545454545454545
ruud c.,Hard,2022,20,11,1,9,50,32,0.45
ruud c.,Hard,2023,4,5,0,5,13,13,0.5
ruusuvuori e.,Clay,2021,1,4,0,4,4,10,1
ruusuvuori e.,Clay,2022,7,8,4,4,17,19,0.28571428571428575
ruusuvuori e.,Clay,2023,5,5,1,1,12,15,0.8
ruusuvuori e.,Grass,2021,1,2,1,1,4,5,0
ruusuvuori e.,Grass,2022,4,4,1,0,10,12,0.75
ruusuvuori e.,Grass,2023,3,3,2,1,7,8,0.6666666666666666
ruusuvuori e.,Hard,2021,17,16,9,3,42,43,0.5294117647058824
ruusuvuori e.,Hard,2022,21,16,6,5,52,38,0.19047619047619047
ruusuvuori e.,Hard,2023,8,9,4,4,20,21,0.25
safiullin r.,Clay,2021,1,1,1,0,3,4,1
safiullin r.,Clay,2022,1,0,1,0,2,0,0
safiullin r.,Clay,2023,4,3,4,0,9,7,0.25
safiullin r.,Grass,2023,1,2,0,1,2,4,0
safiullin r.,Hard,2021,1,3,1,1,6,7,0
safiullin r.,Hard,2022,6,4,6,0,14,12,0.5
safiullin r.,Hard,2023,1,5,1,2,4,11,0
schwartzman d.,Clay,2021,11,7,0,6,30,16,0.0909090909090909
schwartzman d.,Clay,2022,20,10,1,7,45,33,0.6
schwartzman d.,Clay,2023,4,10,2,7,12,23,0.5
schwartzman d.,Grass,2021,2,1,0,1,7,4,0.5
schwartzman d.,Grass,2022,1,3,0,3,5,7,0
schwartzman d.,Grass,2023,1,1,1,0,2,2,0
schwartzman d.,Hard,2021,21,11,1,9,52,32,0.38095238095238093
schwartzman d.,Hard,2022,6,10,0,8,16,26,0.6666666666666666
schwartzman d.,Hard,2023,3,3,0,1,7,8,0.33333333333333337
shapovalov d.,Clay,2021,7,6,0,5,18,13,0.14285714285714288
shapovalov d.,Clay,2022,4,4,1,3,10,11,0.5
shapovalov d.,Clay,2023,3,3,0,1,9,10,1
shapovalov d.,Grass,2021,8,3,1,2,20,12,0.625
shapovalov d.,Grass,2022,1,4,0,4,5,11,2
shapovalov d.,Grass,2023,1,2,0,1,3,4,0
shapovalov d.,Hard,2021,14,11,1,11,36,29,0.3571428571428571
shapovalov d.,Hard,2022,25,15,3,8,66,44,0.48
shapovalov d.,Hard,2023,6,7,0,3,17,19,0.6666666666666666
shelton b.,Clay,2023,2,7,0,4,9,15,0
shelton b.,Grass,2023,1,2,0,1,4,4,0
shelton b.,Hard,2022,3,3,3,0,9,8,0.33333333333333337
shelton b.,Hard,2023,6,6,2,2,20,17,0.6666666666666667
shevchenko a.,Clay,2023,5,4,3,0,13,10,0.2
sinner j.,Clay,2021,9,6,2,2,22,17,0.4444444444444444
sinner j.,Clay,2022,15,3,2,0,34,12,0.39999999999999997
sinner j.,Clay,2023,7,3,0,3,19,10,0.42857142857142855
sinner j.,Grass,2022,4,2,1,1,15,8,0.75
sinner j.,Grass,2023,3,1,0,1,6,4,0.6666666666666666
sinner j.,Hard,2021,36,14,7,10,82,41,0.3055555555555556
sinner j.,Hard,2022,21,7,0,3,53,28,0.5714285714285714
sinner j.,Hard,2023,21,5,4,1,48,16,0.23809523809523808
sonego l.,Clay,2021,5,4,3,2,11,12,0.6
sonego l.,Clay,2022,8,11,0,6,25,24,0.125
sonego l.,Clay,2023,7,5,4,2,18,16,0.7142857142857143
sonego l.,Grass,2021,6,3,0,1,16,9,0.33333333333333337
sonego l.,Grass,2022,5,4,0,1,14,12,0.6
sonego l.,Grass,2023,2,3,1,2,5,7,0.5
sonego l.,Hard,2021,16,15,1,8,42,36,0.25
sonego l.,Hard,2022,11,13,5,7,33,30,0.18181818181818177
sonego l.,Hard,2023,8,8,5,1,21,19,0.25
stricker d.,Clay,2021,2,2,2,0,5,4,0
stricker d.,Clay,2022,1,1,1,0,3,3,1
stricker d.,Grass,2021,2,1,2,0,5,2,0
stricker d.,Grass,2022,1,1,1,0,2,3,1
stricker d.,Hard,2022,2,2,2,0,5,4,0
thiem d.,Clay,2021,4,4,0,4,11,11,0.5
thiem d.,Clay,2022,7,9,6,1,17,23,0.5714285714285714
thiem d.,Clay,2023,6,8,4,2,16,19,0.33333333333333337
thiem d.,Hard,2021,4,3,0,3,12,10,0.75
thiem d.,Hard,2022,10,7,9,0,23,21,0.6
thompson j.,Clay,2021,2,5,2,3,5,13,1
thompson j.,Clay,2022,1,4,0,0,4,9,0
thompson j.,Grass,2021,8,5,4,2,19,15,0.5
thompson j.,Grass,2022,1,3,0,1,3,7,0
thompson j.,Grass,2023,6,3,2,1,15,7,0.16666666666666666
thompson j.,Hard,2021,10,10,1,6,25,28,0.7
thompson j.,Hard,2022,8,10,4,3,23,27,0.625
thompson j.,Hard,2023,3,6,1,2,9,14,0.33333333333333337
tiafoe f.,Clay,2021,3,5,0,4,10,12,0.33333333333333337
tiafoe f.,Clay,2022,8,6,1,4,19,17,0.625
tiafoe f.,Clay,2023,8,4,0,4,21,11,0.25
tiafoe f.,Grass,2021,4,3,2,1,10,8,0.25
tiafoe f.,Grass,2022,3,3,0,3,13,8,0.33333333333333337
tiafoe f.,Grass,2023,5,1,0,1,10,4,0.4
tiafoe f.,Hard,2021,24,15,12,8,62,43,0.45833333333333337
tiafoe f.,Hard,2022,23,14,5,7,60,39,0.39130434782608703
tiafoe f.,Hard,2023,10,5,1,3,24,13,0.2
tsitsipas s.,Clay,2021,22,5,1,2,55,15,0.1818181818181818
tsitsipas s.,Clay,2022,17,4,2,2,40,18,0.5294117647058825
tsitsipas s.,Clay,2023,16,5,0,2,37,15,0.25
tsitsipas s.,Grass,2022,8,3,0,3,20,11,0.5
tsitsipas s.,Grass,2023,1,3,0,3,4,7,1
tsitsipas s.,Hard,2021,27,11,1,10,68,40,0.5925925925925926
tsitsipas s.,Hard,2022,32,15,1,14,75,44,0.375
tsitsipas s.,Hard,2023,8,4,0,4,23,13,0.5
van assche l.,Clay,2023,3,4,2,0,8,11,0.6666666666666666
van assche l.,Grass,2023,1,1,0,0,3,3,1
van de zandschulp b.,Clay,2021,1,1,1,0,5,5,2
van de zandschulp b.,Clay,2022,9,6,4,4,21,17,0.4444444444444444
van de zandschulp b.,Clay,2023,4,6,1,4,11,14,0.25
van de zandschulp b.,Grass,2021,1,1,1,0,3,4,1
van de zandschulp b.,Grass,2022,6,4,1,2,17,12,0.5
van de zandschulp b.,Hard,2021,13,8,9,1,33,27,0.6923076923076923
van de zandschulp b.,Hard,2022,17,17,3,8,41,42,0.3529411764705882
van de zandschulp b.,Hard,2023,9,6,2,4,21,18,0.5555555555555556
vesely j.,Clay,2021,3,5,0,3,8,11,0
vesely j.,Grass,2021,2,1,0,0,5,2,0
vesely j.,Grass,2022,3,1,2,0,8,5,0.6666666666666667
vesely j.,Hard,2021,5,7,1,3,17,19,0.6
vesely j.,Hard,2022,5,7,4,2,12,17,0.2
vukic a.,Grass,2023,1,1,1,0,2,3,1
vukic a.,Hard,2021,2,3,1,0,5,7,0
vukic a.,Hard,2022,6,5,5,0,16,14,0.5
vukic a.,Hard,2023,1,4,1,1,5,10,1
watanuki y.,Clay,2022,2,0,2,0,4,1,0.5
watanuki y.,Clay,2023,1,2,1,1,3,4,0
watanuki y.,Grass,2023,1,1,0,0,3,2,0
watanuki y.,Hard,2021,1,1,1,0,2,3,1
watanuki y.,Hard,2023,2,2,1,0,6,5,0
wawrinka s.,Clay,2022,2,4,2,0,6,11,1
wawrinka s.,Clay,2023,4,5,4,2,12,15,1
wawrinka s.,Grass,2022,1,2,1,0,3,6,1
wawrinka s.,Hard,2021,3,3,0,3,10,9,0.6666666666666666
wawrinka s.,Hard,2022,5,6,5,0,15,15,0.6
wawrinka s.,Hard,2023,7,4,5,1,16,13,0.5714285714285714
wolf j.j.,Clay,2022,1,1,1,1,2,2,0
wolf j.j.,Clay,2023,5,5,1,2,12,11,0
wolf j.j.,Grass,2023,2,2,1,0,5,5,0.5
wolf j.j.,Hard,2022,14,12,11,2,33,31,0.42857142857142855
wolf j.j.,Hard,2023,9,7,4,4,25,17,0.2222222222222222
wu y.,Clay,2023,3,4,1,1,7,11,0.6666666666666666
wu y.,Grass,2023,1,3,1,1,4,6,0
wu y.,Hard,2022,2,1,2,0,6,5,1
wu y.,Hard,2023,7,3,6,0,16,11,0.5714285714285714
ymer m.,Clay,2021,6,6,4,2,17,18,0.8333333333333333
ymer m.,Clay,2022,2,4,2,2,7,10,0.5
ymer m.,Clay,2023,1,1,0,0,2,3,0
ymer m.,Grass,2021,1,2,1,0,4,7,2
ymer m.,Grass,2022,1,1,1,0,4,3,0
ymer m.,Grass,2023,2,3,1,1,7,7,0.5
ymer m.,Hard,2021,10,10,6,1,24,28,0.6
ymer m.,Hard,2022,18,13,14,5,42,36,0.4444444444444444
ymer m.,Hard,2023,4,8,2,3,10,19,0.5
zapata miralles b.,Clay,2021,2,3,1,0,5,9,1
zapata miralles b.,Clay,2022,6,8,4,2,16,21,0.6666666666666667
zapata miralles b.,Clay,2023,15,9,7,3,35,27,0.5333333333333333
zapata miralles b.,Hard,2021,2,5,2,2,6,13,1
zapata miralles b.,Hard,2022,3,7,2,0,8,15,0
zverev a.,Clay,2021,14,4,2,2,36,13,0.28571428571428575
zverev a.,Clay,2022,14,4,0,4,34,14,0.42857142857142855
zverev a.,Clay,2023,12,6,1,1,30,18,0.41666666666666663
zverev a.,Grass,2021,4,2,0,2,14,7,0.5
zverev a.,Grass,2023,3,1,0,1,6,2,0
zverev a.,Hard,2021,31,7,4,3,76,23,0.22580645161290322
zverev a.,Hard,2022,10,4,0,4,25,11,0.2
zverev a.,Hard,2023,7,6,0,4,19,17,0.5714285714285714
